1.368620244085274329e-01 2.681517061334488083e+00
2.882464966330325340e-01 2.681517061334488083e+00
4.600755922553049770e-01 2.681517061334488083e+00
6.638966446777875285e-01 2.681517061334488083e+00
9.295214117139644072e-01 2.681517061334488083e+00
1.570796326794896558e+00 2.681517061334488083e+00
2.212071241875828598e+00 2.681517061334488083e+00
2.477696008912005254e+00 2.681517061334488083e+00
2.681517061334488083e+00 2.681517061334488083e+00
2.853346156956760193e+00 2.681517061334488083e+00
3.004730629181265655e+00 2.681517061334488083e+00
1.368620244085274329e-01 2.853346156956760193e+00
2.882464966330325340e-01 2.853346156956760193e+00
4.600755922553049770e-01 2.853346156956760193e+00
6.638966446777875285e-01 2.853346156956760193e+00
9.295214117139644072e-01 2.853346156956760193e+00
1.570796326794896558e+00 2.853346156956760193e+00
2.212071241875828598e+00 2.853346156956760193e+00
2.477696008912005254e+00 2.853346156956760193e+00
2.681517061334488083e+00 2.853346156956760193e+00
2.853346156956760193e+00 2.853346156956760193e+00
3.004730629181265655e+00 2.853346156956760193e+00
1.368620244085274329e-01 3.004730629181265655e+00
2.882464966330325340e-01 3.004730629181265655e+00
4.600755922553049770e-01 3.004730629181265655e+00
6.638966446777875285e-01 3.004730629181265655e+00
9.295214117139644072e-01 3.004730629181265655e+00
1.570796326794896558e+00 3.004730629181265655e+00
2.212071241875828598e+00 3.004730629181265655e+00
2.477696008912005254e+00 3.004730629181265655e+00
2.681517061334488083e+00 3.004730629181265655e+00
2.853346156956760193e+00 3.004730629181265655e+00
3.004730629181265655e+00 3.004730629181265655e+00
